0	56	+3.688114911298607e+02	-1.278129817991131e+01	-1.201782549869130e-01	+0.000000000000000e+00
0	57	+3.231903088696658e+02	-1.115460064357864e+01	-1.192601167096566e-01	+0.000000000000000e+00
0	58	+2.831577355283413e+02	-9.735123924816969e+00	-1.162509572269576e-01	+0.000000000000000e+00
0	59	+2.481454542929855e+02	-8.499587859916481e+00	-1.115652133061724e-01	+0.000000000000000e+00
0	60	+2.174662164248670e+02	-7.422643248493418e+00	-1.059858544770321e-01	+0.000000000000000e+00
0	61	+1.905690644396175e+02	-6.483438463814504e+00	-9.991182270101714e-02	+0.000000000000000e+00
0	62	+1.670093377483186e+02	-5.664765345074177e+00	-9.354348011337170e-02	+0.000000000000000e+00
0	63	+1.463503000912654e+02	-4.950404179461570e+00	-8.711789771436559e-02	+0.000000000000000e+00
0	64	+1.282447567489712e+02	-4.327158256463449e+00	-8.074181209762578e-02	+0.000000000000000e+00
0	65	+1.123530138519902e+02	-3.782621680168263e+00	-7.454699547381552e-02	+0.000000000000000e+00
0	66	+9.843548216793053e+01	-3.307526118656831e+00	-6.854769576010940e-02	+0.000000000000000e+00
0	67	+8.622327641845949e+01	-2.892273538312643e+00	-6.282906437946242e-02	+0.000000000000000e+00
0	68	+7.550770988259850e+01	-2.529220870154682e+00	-5.741583174231272e-02	+0.000000000000000e+00
0	69	+6.610457008741119e+01	-2.211687964102716e+00	-5.232377640832436e-02	+0.000000000000000e+00
0	70	+5.785163464453439e+01	-1.933844356307654e+00	-4.756046972927232e-02	+0.000000000000000e+00
0	71	+5.063789227182980e+01	-1.691451122308658e+00	-4.310786742947379e-02	+0.000000000000000e+00
0	72	+4.430021187961022e+01	-1.479068428534530e+00	-3.898906549632859e-02	+0.000000000000000e+00
0	73	+3.874269314807761e+01	-1.293209522389642e+00	-3.518658810192193e-02	+0.000000000000000e+00
0	74	+3.387773387881479e+01	-1.130748577268064e+00	-3.168661171474241e-02	+0.000000000000000e+00
0	75	+2.961558207018410e+01	-9.886145141419970e-01	-2.847867827622773e-02	+0.000000000000000e+00
0	76	+2.587840376452817e+01	-8.641505609517393e-01	-2.554840449824783e-02	+0.000000000000000e+00
0	77	+2.260686124025740e+01	-7.552815169972786e-01	-2.287866478218433e-02	+0.000000000000000e+00
0	78	+1.974718065116312e+01	-6.601517621650966e-01	-2.045340827583970e-02	+0.000000000000000e+00
0	79	+1.724439720161578e+01	-5.769274142468662e-01	-1.825642711523293e-02	+0.000000000000000e+00
1	0	+1.841926847569205e+00	-8.329765177742479e-02	+5.072675098009554e-03	+0.000000000000000e+00
1	1	+2.186892910355106e+00	-9.885401299812688e-02	+6.097545381832480e-03	+0.000000000000000e+00
1	2	+2.598250950123390e+00	-1.173962571754619e-01	+7.336902124639851e-03	+0.000000000000000e+00
1	3	+3.091577756695677e+00	-1.396125172869326e-01	+8.842864959541202e-03	+0.000000000000000e+00
1	4	+3.681342368471097e+00	-1.661567428711537e-01	+1.066960557703107e-02	+0.000000000000000e+00
1	5	+4.388044574118266e+00	-1.979407206650442e-01	+1.289064423652114e-02	+0.000000000000000e+00
1	6	+5.239250162792719e+00	-2.361770165006804e-01	+1.560281361608374e-02	+0.000000000000000e+00
1	7	+6.258601963807251e+00	-2.819408045280915e-01	+1.890336402474818e-02	+0.000000000000000e+00
1	8	+7.487988465060998e+00	-3.370643103115176e-01	+2.294273780806448e-02	+0.000000000000000e+00
1	9	+8.966112321643021e+00	-4.032822143935313e-01	+2.787933272497392e-02	+0.000000000000000e+00
1	10	+1.075052860430827e+01	-4.831183286114134e-01	+3.393361311665494e-02	+0.000000000000000e+00
1	11	+1.290819555210363e+01	-5.795137460563171e-01	+4.137207410321006e-02	+0.000000000000000e+00
1	12	+1.551484643875448e+01	-6.958132275018162e-01	+5.051292952573642e-02	+0.000000000000000e+00
1	13	+1.866728623921900e+01	-8.362618624232468e-01	+6.176280746868495e-02	+0.000000000000000e+00
1	14	+2.249976317969406e+01	-1.006652054000538e+00	+7.566399989171785e-02	+0.000000000000000e+00
1	15	+2.714379675835862e+01	-1.212770336673581e+00	+9.282087924000509e-02	+0.000000000000000e+00
1	16	+3.279593625942329e+01	-1.463050905421016e+00	+1.140671278821997e-01	+0.000000000000000e+00
1	17	+3.966391109286050e+01	-1.766503711752659e+00	+1.403732450127605e-01	+0.000000000000000e+00
1	18	+4.805463363343119e+01	-2.136110124421822e+00	+1.730618942540312e-01	+0.000000000000000e+00
1	19	+5.826745502508612e+01	-2.584760355394222e+00	+2.136260062021178e-01	+0.000000000000000e+00
1	20	+7.075143746001461e+01	-3.131243119899422e+00	+2.640945010123339e-01	+0.000000000000000e+00
1	21	+8.602156762908942e+01	-3.797040874554055e+00	+3.269149671558169e-01	+0.000000000000000e+00
1	22	+1.046733100347345e+02	-4.606891113399520e+00	+4.050595107933878e-01	+0.000000000000000e+00
1	23	+1.275118369119357e+02	-5.593487946650814e+00	+5.023169041569603e-01	+0.000000000000000e+00
1	24	+1.554107758784755e+02	-6.792159208345108e+00	+6.231344987562234e-01	+0.000000000000000e+00
1	25	+1.895697255555885e+02	-8.249963880375306e+00	+7.730418033561858e-01	+0.000000000000000e+00
1	26	+2.312425438422237e+02	-1.001549214026847e+01	+9.582905432604962e-01	+0.000000000000000e+00
1	27	+2.820369417133711e+02	-1.214889532857105e+01	+1.186098869467791e+00	+0.000000000000000e+00
1	28	+3.437567634432118e+02	-1.471515419957742e+01	+1.464102929512875e+00	+0.000000000000000e+00
1	29	+4.182613944453111e+02	-1.777783311711659e+01	+1.799693326636062e+00	+0.000000000000000e+00
1	30	+5.076613775646630e+02	-2.140341643260788e+01	+2.198641402016353e+00	+0.000000000000000e+00
1	31	+6.137776636837702e+02	-2.564016473633745e+01	+2.662882482270571e+00	+0.000000000000000e+00
1	32	+7.380773203478495e+02	-3.051233881408758e+01	+3.186786279696543e+00	+0.000000000000000e+00
1	33	+8.806636535455328e+02	-3.598438681758964e+01	+3.753778564928079e+00	+0.000000000000000e+00
1	34	+1.040012868464729e+03	-4.195038737802778e+01	+4.330585910631809e+00	+0.000000000000000e+00
1	35	+1.211799448942221e+03	-4.827093254755066e+01	+4.871328001397200e+00	+0.000000000000000e+00
1	36	+1.388045364815676e+03	-5.459325533528632e+01	+5.304827853822560e+00	+0.000000000000000e+00
1	37	+1.557124683963016e+03	-6.045344346427122e+01	+5.553172667320715e+00	+0.000000000000000e+00
1	38	+1.704732059665715e+03	-6.534433739005250e+01	+5.552137693058123e+00	+0.000000000000000e+00
1	39	+1.816151428312018e+03	-6.878285844972254e+01	+5.274028228500732e+00	+0.000000000000000e+00
1	40	+1.879599707568212e+03	-7.041977882739951e+01	+4.748361992875778e+00	+0.000000000000000e+00
1	41	+1.889579242209964e+03	-7.013479000752713e+01	+4.048070258513138e+00	+0.000000000000000e+00
1	42	+1.847941394081995e+03	-6.805352159071835e+01	+3.271888947984683e+00	+0.000000000000000e+00
1	43	+1.763030955080355e+03	-6.450380573812598e+01	+2.518058388250376e+00	+0.000000000000000e+00
1	44	+1.646744251889285e+03	-5.991721308933991e+01	+1.849183164170264e+00	+0.000000000000000e+00
1	45	+1.511831152980406e+03	-5.473901205199441e+01	+1.300765563528172e+00	+0.000000000000000e+00
1	46	+1.369296616983894e+03	-4.935039078336555e+01	+8.750783807529089e-01	+0.000000000000000e+00
1	47	+1.227420270445707e+03	-4.403776363491649e+01	+5.573743216099500e-01	+0.000000000000000e+00
1	48	+1.092023920332374e+03	-3.899914886054766e+01	+3.298249065402344e-01	+0.000000000000000e+00
1	49	+9.662415985582915e+02	-3.434325140320037e+01	+1.697369292110209e-01	+0.000000000000000e+00
1	50	+8.518163970780117e+02	-3.012617018475785e+01	+6.074185570129707e-02	+0.000000000000000e+00
1	51	+7.491502744491632e+02	-2.635857999468366e+01	-1.165427563186627e-02	+0.000000000000000e+00
1	52	+6.577254610035042e+02	-2.302228924110419e+01	-5.939666660772211e-02	+0.000000000000000e+00
1	53	+5.768429067041101e+02	-2.009846426614500e+01	-8.980372216151186e-02	+0.000000000000000e+00
1	54	+5.056677845491707e+02	-1.753739978624139e+01	-1.078528046473079e-01	+0.000000000000000e+00
1	55	+4.431251790023802e+02	-1.529870289366633e+01	-1.177503707836050e-01	+0.000000000000000e+00
1	56	+3.882716217439982e+02	-1.334572409618722e+01	-1.219758826999112e-01	+0.000000000000000e+00
1	57	+3.402192209021138e+02	-1.164412389680640e+01	-1.222716478534421e-01	+0.000000000000000e+00
1	58	+2.980884448870878e+02	-1.016089646805980e+01	-1.200633117501850e-01	+0.000000000000000e+00
1	59	+2.612147730053718e+02	-8.869708112693052e+00	-1.159946074855665e-01	+0.000000000000000e+00
1	60	+2.289358178023189e+02	-7.745443955466306e+00	-1.107296055959571e-01	+0.000000000000000e+00
1	61	+2.006172765042300e+02	-6.764783162934696e+00	-1.048472371092024e-01	+0.000000000000000e+00
1	62	+1.757978682015467e+02	-5.909805579016402e+00	-9.855449226535624e-02	+0.000000000000000e+00
1	63	+1.540618715606278e+02	-5.164627298394345e+00	-9.203918113277212e-02	+0.000000000000000e+00
1	64	+1.350020701392456e+02	-4.514336491599998e+00	-8.551512118685811e-02	+0.000000000000000e+00
1	65	+1.182651421150590e+02	-3.946053348650127e+00	-7.912539015051180e-02	+0.000000000000000e+00
1	66	+1.035736446092174e+02	-3.449410337620648e+00	-7.292798686880721e-02	+0.000000000000000e+00
1	67	+9.070616455937780e+01	-3.015969330467279e+00	-6.694553027937243e-02	+0.000000000000000e+00
1	68	+7.941344531365178e+01	-2.636974850747527e+00	-6.125385911623817e-02	+0.000000000000000e+00
1	69	+6.950275023487235e+01	-2.305477275792368e+00	-5.587667541151466e-02	+0.000000000000000e+00
1	70	+6.082248540797946e+01	-2.015890885262236e+00	-5.081606058387184e-02	+0.000000000000000e+00
1	71	+5.320087816599981e+01	-1.762342719168936e+00	-4.609596837511850e-02	+0.000000000000000e+00
1	72	+4.653666135355363e+01	-1.541016488990196e+00	-4.170036387825916e-02	+0.000000000000000e+00
1	73	+4.067935610443072e+01	-1.346966648387712e+00	-3.764197503271868e-02	+0.000000000000000e+00
1	74	+3.555312177314726e+01	-1.177364311377687e+00	-3.390044243647486e-02	+0.000000000000000e+00
1	75	+3.106337782063552e+01	-1.029005493625825e+00	-3.046656047203548e-02	+0.000000000000000e+00
1	76	+2.713750629416732e+01	-8.993722582967573e-01	-2.732579418209581e-02	+0.000000000000000e+00
1	77	+2.369283230396659e+01	-7.857573886330282e-01	-2.446365636203444e-02	+0.000000000000000e+00
1	78	+2.068308456663088e+01	-6.865043462897938e-01	-2.186244553632949e-02	+0.000000000000000e+00
1	79	+1.805021494643896e+01	-5.996973279457288e-01	-1.950531001470640e-02	+0.000000000000000e+00
2	0	+1.848879144842215e+00	-8.365353308049363e-02	+5.101017584905258e-03	+0.000000000000000e+00
2	1	+2.195207873169519e+00	-9.928260407527129e-02	+6.132447186241240e-03	+0.000000000000000e+00
2	2	+2.609580783774608e+00	-1.179690397948589e-01	+7.383108851446114e-03	+0.000000000000000e+00
2	3	+3.105256625461917e+00	-1.403078176351406e-01	+8.900215680999454e-03	+0.000000000000000e+00
2	4	+3.699740708041503e+00	-1.670773898666421e-01	+1.074522448395014e-02	+0.000000000000000e+00
2	5	+4.410409068254541e+00	-1.990649574535260e-01	+1.298506173100138e-02	+0.000000000000000e+00
2	6	+5.266605016896027e+00	-2.375575645139089e-01	+1.572146394778989e-02	+0.000000000000000e+00
2	7	+6.295032318182331e+00	-2.837559891315918e-01	+1.905949497553371e-02	+0.000000000000000e+00
2	8	+7.529462530701076e+00	-3.391716562824156e-01	+2.313242700472483e-02	+0.000000000000000e+00
2	9	+9.021379525202857e+00	-4.060551386933255e-01	+2.812964000946158e-02	+0.000000000000000e+00
2	10	+1.082354019180431e+01	-4.867443815276624e-01	+3.426305730314543e-02	+0.000000000000000e+00
2	11	+1.299871262595807e+01	-5.840238055000946e-01	+4.179286770075702e-02	+0.000000000000000e+00
2	12	+1.562743623690504e+01	-7.014408189446043e-01	+5.105256728491898e-02	+0.000000000000000e+00
2	13	+1.882217040481950e+01	-8.438685200983821e-01	+6.249017219510346e-02	+0.000000000000000e+00
2	14	+2.269255628936648e+01	-1.016155548905088e+00	+7.660122630952083e-02	+0.000000000000000e+00
2	15	+2.739425365590667e+01	-1.225057244347651e+00	+9.405510116341029e-02	+0.000000000000000e+00
2	16	+3.312023488947196e+01	-1.478901914922980e+00	+1.156939748086395e-01	+0.000000000000000e+00
2	17	+4.008242014389374e+01	-1.786907031923477e+00	+1.425187743285655e-01	+0.000000000000000e+00
2	18	+4.859376995514874e+01	-2.162349301873639e+00	+1.758986714085277e-01	+0.000000000000000e+00
2	19	+5.897870191273940e+01	-2.619149253819315e+00	+2.174194062714557e-01	+0.000000000000000e+00
2	20	+7.168371112420434e+01	-3.176102673554314e+00	+2.691676044263072e-01	+0.000000000000000e+00
2	21	+8.723715586723550e+01	-3.855340846877096e+00	+3.337061694718003e-01	+0.000000000000000e+00
2	22	+1.062803441099362e+02	-4.683491064674005e+00	+4.142133761957009e-01	+0.000000000000000e+00
2	23	+1.296210604283218e+02	-5.693593750643317e+00	+5.146630126057115e-01	+0.000000000000000e+00
2	24	+1.582418008363705e+02	-6.925252975375614e+00	+6.399167416365614e-01	+0.000000000000000e+00
2	25	+1.932808899561317e+02	-8.423749732879781e+00	+7.957851024166084e-01	+0.000000000000000e+00
2	26	+2.362381783397285e+02	-1.024695875236187e+01	+9.893164442997370e-01	+0.000000000000000e+00
2	27	+2.887376428897390e+02	-1.245617963662393e+01	+1.228412302399387e+00	+0.000000000000000e+00
2	28	+3.527023139525201e+02	-1.512129567660477e+01	+1.521771227720964e+00	+0.000000000000000e+00
2	29	+4.302164173169025e+02	-1.831435297697647e+01	+1.878147285915987e+00	+0.000000000000000e+00
2	30	+5.236949634030133e+02	-2.211266173893103e+01	+2.304885311401713e+00	+0.000000000000000e+00
2	31	+6.352316594847588e+02	-2.657363176436802e+01	+2.805571393650386e+00	+0.000000000000000e+00
2	32	+7.665910916203165e+02	-3.173044711607870e+01	+3.376132788784536e+00	+0.000000000000000e+00
2	33	+9.182750052638448e+02	-3.755772010800005e+01	+4.000333883260889e+00	+0.000000000000000e+00
2	34	+1.088977859341162e+03	-4.395116696323528e+01	+4.643433393773987e+00	+0.000000000000000e+00
2	35	+1.274374440438721e+03	-5.076423572376577e+01	+5.254981016279238e+00	+0.000000000000000e+00
2	36	+1.465935222337791e+03	-5.762523240314997e+01	+5.756438089684372e+00	+0.000000000000000e+00
2	37	+1.650961344038878e+03	-6.401980679230722e+01	+6.057307106936289e+00	+0.000000000000000e+00
2	38	+1.813526938806294e+03	-6.938159477593206e+01	+6.079336685272044e+00	+0.000000000000000e+00
2	39	+1.936776587203200e+03	-7.315883496031073e+01	+5.789407021212052e+00	+0.000000000000000e+00
2	40	+2.007257251761941e+03	-7.495509974394112e+01	+5.216162741952798e+00	+0.000000000000000e+00
2	41	+2.018560557705939e+03	-7.463233301651793e+01	+4.439162872702724e+00	+0.000000000000000e+00
2	42	+1.972876930749523e+03	-7.233686384652397e+01	+3.584655430529246e+00	+0.000000000000000e+00
2	43	+1.879700919567923e+03	-6.844270948938279e+01	+2.751664262808777e+00	+0.000000000000000e+00
2	44	+1.752599042712088e+03	-6.343886105544585e+01	+2.016235271236512e+00	+0.000000000000000e+00
2	45	+1.605981606849379e+03	-5.782439147026832e+01	+1.418611268001712e+00	+0.000000000000000e+00
2	46	+1.451908841584575e+03	-5.201548881836268e+01	+9.572650517166154e-01	+0.000000000000000e+00
2	47	+1.299292723342839e+03	-4.631892976280496e+01	+6.140371030114861e-01	+0.000000000000000e+00
2	48	+1.154429364190279e+03	-4.094555892049229e+01	+3.699638208278277e-01	+0.000000000000000e+00
2	49	+1.020394591321638e+03	-3.600232312464418e+01	+1.983028429696375e-01	+0.000000000000000e+00
2	50	+8.987844236405565e+02	-3.153996624538002e+01	+8.043641210011859e-02	+0.000000000000000e+00
2	51	+7.899220655859253e+02	-2.757757759490218e+01	+1.375984216514258e-03	+0.000000000000000e+00
2	52	+6.931929364667724e+02	-2.408148787684623e+01	-5.134363756904400e-02	+0.000000000000000e+00
2	53	+6.078098565280882e+02	-2.101079311583126e+01	-8.530946943393804e-02	+0.000000000000000e+00
2	54	+5.327310501447550e+02	-1.832479580929345e+01	-1.062261735237498e-01	+0.000000000000000e+00
2	55	+4.668050225528376e+02	-1.597982194317480e+01	-1.183483776772600e-01	+0.000000000000000e+00
2	56	+4.091033751099664e+02	-1.393843903809661e+01	-1.239392437327136e-01	+0.000000000000000e+00
2	57	+3.584415419890115e+02	-1.215795380098494e+01	-1.256757272161483e-01	+0.000000000000000e+00
2	58	+3.141238836832625e+02	-1.060924424786302e+01	-1.242296263740451e-01	+0.000000000000000e+00
2	59	+2.753038971375189e+02	-9.260798943444781e+00	-1.207585920827262e-01	+0.000000000000000e+00
2	60	+2.412406916519678e+02	-8.085068811604776e+00	-1.160422733329163e-01	+0.000000000000000e+00
2	61	+2.114386678103455e+02	-7.061874853044812e+00	-1.102951119919935e-01	+0.000000000000000e+00
2	62	+1.852560361511088e+02	-6.168452684637864e+00	-1.041151068905185e-01	+0.000000000000000e+00
2	63	+1.623550511096378e+02	-5.390642068090511e+00	-9.752017227204675e-02	+0.000000000000000e+00
2	64	+1.422268012255608e+02	-4.710798025197267e+00	-9.089480336111165e-02	+0.000000000000000e+00
2	65	+1.245795916403800e+02	-4.117468106995385e+00	-8.428057356391273e-02	+0.000000000000000e+00
2	66	+1.090839813765546e+02	-3.598855157757459e+00	-7.781585287088130e-02	+0.000000000000000e+00
2	67	+9.550880276462708e+01	-3.146175189249837e+00	-7.153642092808302e-02	+0.000000000000000e+00
2	68	+8.359322566425512e+01	-2.750325711618084e+00	-6.553006364770583e-02	+0.000000000000000e+00
2	69	+7.315670210213619e+01	-2.404623463069189e+00	-5.981457926187236e-02	+0.000000000000000e+00
2	70	+6.397570186256267e+01	-2.101586744976632e+00	-5.444709690365721e-02	+0.000000000000000e+00
2	71	+5.595136109758901e+01	-1.837207059113020e+00	-4.940213140029798e-02	+0.000000000000000e+00
2	72	+4.890365274862167e+01	-1.605596641449567e+00	-4.471042290620965e-02	+0.000000000000000e+00
2	73	+4.273989704090918e+01	-1.403315376663259e+00	-4.035744301325642e-02	+0.000000000000000e+00
2	74	+3.733342942282349e+01	-1.226189329852211e+00	-3.634415618131046e-02	+0.000000000000000e+00
2	75	+3.259988203989819e+01	-1.071277185816714e+00	-3.265665047581550e-02	+0.000000000000000e+00
2	76	+2.846242799991734e+01	-9.359452743530862e-01	-2.928140707803820e-02	+0.000000000000000e+00
2	77	+2.483380575400732e+01	-8.173684152716892e-01	-2.620346842630756e-02	+0.000000000000000e+00
2	78	+2.167273044710617e+01	-7.140203250495630e-01	-2.340646413649006e-02	+0.000000000000000e+00
2	79	+1.890121317966244e+01	-6.234528356841911e-01	-2.087115547673377e-02	+0.000000000000000e+00
3	0	+1.854881360935521e+00	-8.396888165788333e-02	+5.126728316321043e-03	+0.000000000000000e+00
3	1	+2.203560449874586e+00	-9.971060457629351e-02	+6.166839055228891e-03	+0.000000000000000e+00
3	2	+2.619643473722331e+00	-1.184877470892420e-01	+7.425690450770052e-03	+0.000000000000000e+00
3	3	+3.117461968788440e+00	-1.409402079131299e-01	+8.953236367859859e-03	+0.000000000000000e+00
3	4	+3.714647795242761e+00	-1.678530412263002e-01	+1.081164637526312e-02	+0.000000000000000e+00
3	5	+4.430814420436923e+00	-2.001054840847289e-01	+1.307349111321677e-02	+0.000000000000000e+00
3	6	+5.291683526110161e+00	-2.388407881266339e-01	+1.583293408850546e-02	+0.000000000000000e+00
3	7	+6.326005038192479e+00	-2.853454515225217e-01	+1.920062752086683e-02	+0.000000000000000e+00
3	8	+7.571209182067387e+00	-3.412810425279607e-01	+2.331955882973294e-02	+0.000000000000000e+00
3	9	+9.077059483243033e+00	-4.088338030336755e-01	+2.837704601551438e-02	+0.000000000000000e+00
3	10	+1.088803922931195e+01	-4.900201144875601e-01	+3.456790000641998e-02	+0.000000000000000e+00
3	11	+1.308465791407234e+01	-5.883375531353668e-01	+4.219678146778394e-02	+0.000000000000000e+00
3	12	+1.574097531863253e+01	-7.070863400335696e-01	+5.158617920135355e-02	+0.000000000000000e+00
3	13	+1.896399721779597e+01	-8.509415791416016e-01	+6.317796057549714e-02	+0.000000000000000e+00
3	14	+2.287020029286299e+01	-1.025041705469324e+00	+7.749113325649942e-02	+0.000000000000000e+00
3	15	+2.762738301902390e+01	-1.236640626735072e+00	+9.523430630494352e-02	+0.000000000000000e+00
3	16	+3.342476101740559e+01	-1.493953700114829e+00	+1.172568837609933e-01	+0.000000000000000e+00
3	17	+4.049210268142404e+01	-1.806928987023599e+00	+1.446200479392092e-01	+0.000000000000000e+00
3	18	+4.910739158737328e+01	-2.187570071065753e+00	+1.786491643384654e-01	+0.000000000000000e+00
3	19	+5.966166462124457e+01	-2.652420093894151e+00	+2.211166289673168e-01	+0.000000000000000e+00
3	20	+7.258488511630138e+01	-3.219749193096555e+00	+2.741344636728793e-01	+0.000000000000000e+00
3	21	+8.839322286340270e+01	-3.911393284524062e+00	+3.403321337168236e-01	+0.000000000000000e+00
3	22	+1.078219805195900e+02	-4.757674561070493e+00	+4.231963608306598e-01	+0.000000000000000e+00
3	23	+1.316942173180767e+02	-5.792425865374851e+00	+5.268988088961326e-01	+0.000000000000000e+00
3	24	+1.609587566146719e+02	-7.054383913997855e+00	+6.565073456651572e-01	+0.000000000000000e+00
3	25	+1.969649632380715e+02	-8.596879232649076e+00	+8.185176362889621e-01	+0.000000000000000e+00
3	26	+2.411675274113215e+02	-1.047670658849445e+01	+1.020428258686490e+00	+0.000000000000000e+00
3	27	+2.953266502789951e+02	-1.276070721388894e+01	+1.271047585098634e+00	+0.000000000000000e+00
3	28	+3.615605182831331e+02	-1.552636744518046e+01	+1.580263202749492e+00	+0.000000000000000e+00
